deviceID	fromDate	toDate	consumption	userID
167203295-Overall	7/1/2015 10:19	7/1/2015 10:20	1754	29
77863289-Overall	7/1/2015 10:19	7/1/2015 10:20	36	36
1275104184-Overall	7/1/2015 10:19	7/1/2015 10:20	219	35
1275104184-Overall	7/1/2015 10:20	7/1/2015 10:21	218	35
77863289-Overall	7/1/2015 10:20	7/1/2015 10:21	30	36
1949724277-Overall	7/1/2015 10:20	7/1/2015 10:21	1161	25
1870305884-Overall	7/1/2015 10:20	7/1/2015 10:21	299	28
782435385-Overall	7/1/2015 10:20	7/1/2015 10:21	1225	37
1144586020-Overall	7/1/2015 10:20	7/1/2015 10:21	736	38
1951210032-Overall	7/1/2015 10:20	7/1/2015 10:21	1031	39
167203295-Overall	7/1/2015 10:20	7/1/2015 10:21	1742	29
331804188-Overall	7/1/2015 10:20	7/1/2015 10:21	509	32
1454442161-Overall	7/1/2015 10:20	7/1/2015 10:21	159	21
908983910-Overall	7/1/2015 10:20	7/1/2015 10:21	213	22
687157380-Overall	7/1/2015 10:20	7/1/2015 10:21	558	23
1741156914-Overall	7/1/2015 10:20	7/1/2015 10:21	4906	24
1741156914-Overall	7/1/2015 10:21	7/1/2015 10:22	4906	24
687157380-Overall	7/1/2015 10:21	7/1/2015 10:22	805	23
1144586020-Overall	7/1/2015 10:21	7/1/2015 10:22	734	38
782435385-Overall	7/1/2015 10:21	7/1/2015 10:22	1227	37
77863289-Overall	7/1/2015 10:21	7/1/2015 10:22	30	36
1275104184-Overall	7/1/2015 10:21	7/1/2015 10:22	220	35
1870305884-Overall	7/1/2015 10:21	7/1/2015 10:22	379	28
1949724277-Overall	7/1/2015 10:21	7/1/2015 10:22	1157	25
908983910-Overall	7/1/2015 10:21	7/1/2015 10:22	224	22
1454442161-Overall	7/1/2015 10:21	7/1/2015 10:22	154	21
1951210032-Overall	7/1/2015 10:21	7/1/2015 10:22	944	39
331804188-Overall	7/1/2015 10:21	7/1/2015 10:22	352	32
167203295-Overall	7/1/2015 10:21	7/1/2015 10:22	1739	29
167203295-Overall	7/1/2015 10:22	7/1/2015 10:23	1036	29
331804188-Overall	7/1/2015 10:22	7/1/2015 10:23	498	32
1275104184-Overall	7/1/2015 10:22	7/1/2015 10:23	216	35
77863289-Overall	7/1/2015 10:22	7/1/2015 10:23	30	36
687157380-Overall	7/1/2015 10:22	7/1/2015 10:23	812	23
1741156914-Overall	7/1/2015 10:22	7/1/2015 10:23	4906	24
782435385-Overall	7/1/2015 10:22	7/1/2015 10:23	1216	37
1144586020-Overall	7/1/2015 10:22	7/1/2015 10:23	737	38
1951210032-Overall	7/1/2015 10:22	7/1/2015 10:23	949	39
1949724277-Overall	7/1/2015 10:22	7/1/2015 10:23	1155	25
1870305884-Overall	7/1/2015 10:22	7/1/2015 10:23	331	28
1454442161-Overall	7/1/2015 10:22	7/1/2015 10:23	164	21
908983910-Overall	7/1/2015 10:22	7/1/2015 10:23	223	22
908983910-Overall	7/1/2015 10:23	7/1/2015 10:24	227	22
1454442161-Overall	7/1/2015 10:23	7/1/2015 10:24	171	21
1741156914-Overall	7/1/2015 10:23	7/1/2015 10:24	4906	24
687157380-Overall	7/1/2015 10:23	7/1/2015 10:24	813	23
331804188-Overall	7/1/2015 10:23	7/1/2015 10:24	503	32
167203295-Overall	7/1/2015 10:23	7/1/2015 10:24	615	29
77863289-Overall	7/1/2015 10:23	7/1/2015 10:24	30	36
1275104184-Overall	7/1/2015 10:23	7/1/2015 10:24	216	35
1870305884-Overall	7/1/2015 10:23	7/1/2015 10:24	300	28
1949724277-Overall	7/1/2015 10:23	7/1/2015 10:24	3416	25
1144586020-Overall	7/1/2015 10:23	7/1/2015 10:24	735	38
782435385-Overall	7/1/2015 10:23	7/1/2015 10:24	1165	37
1951210032-Overall	7/1/2015 10:23	7/1/2015 10:24	1028	39
1951210032-Overall	7/1/2015 10:24	7/1/2015 10:25	1028	39
167203295-Overall	7/1/2015 10:24	7/1/2015 10:25	591	29
331804188-Overall	7/1/2015 10:24	7/1/2015 10:25	354	32
1454442161-Overall	7/1/2015 10:24	7/1/2015 10:25	161	21
908983910-Overall	7/1/2015 10:24	7/1/2015 10:25	230	22
687157380-Overall	7/1/2015 10:24	7/1/2015 10:25	814	23
1741156914-Overall	7/1/2015 10:24	7/1/2015 10:25	4906	24
782435385-Overall	7/1/2015 10:24	7/1/2015 10:25	1131	37
1144586020-Overall	7/1/2015 10:24	7/1/2015 10:25	734	38
1275104184-Overall	7/1/2015 10:24	7/1/2015 10:25	217	35
77863289-Overall	7/1/2015 10:24	7/1/2015 10:25	31	36
1949724277-Overall	7/1/2015 10:24	7/1/2015 10:25	3828	25
1870305884-Overall	7/1/2015 10:24	7/1/2015 10:25	299	28
1870305884-Overall	7/1/2015 10:25	7/1/2015 10:26	299	28
1949724277-Overall	7/1/2015 10:25	7/1/2015 10:26	1230	25
908983910-Overall	7/1/2015 10:25	7/1/2015 10:26	225	22
1454442161-Overall	7/1/2015 10:25	7/1/2015 10:26	154	21
1951210032-Overall	7/1/2015 10:25	7/1/2015 10:26	1028	39
331804188-Overall	7/1/2015 10:25	7/1/2015 10:26	545	32
167203295-Overall	7/1/2015 10:25	7/1/2015 10:26	590	29
77863289-Overall	7/1/2015 10:25	7/1/2015 10:26	29	36
1275104184-Overall	7/1/2015 10:25	7/1/2015 10:26	168	35
1741156914-Overall	7/1/2015 10:25	7/1/2015 10:26	4906	24
687157380-Overall	7/1/2015 10:25	7/1/2015 10:26	811	23
1144586020-Overall	7/1/2015 10:25	7/1/2015 10:26	735	38
782435385-Overall	7/1/2015 10:25	7/1/2015 10:26	994	37
782435385-Overall	7/1/2015 10:26	7/1/2015 10:27	984	37
1144586020-Overall	7/1/2015 10:26	7/1/2015 10:27	732	38
1951210032-Overall	7/1/2015 10:26	7/1/2015 10:27	1029	39
1949724277-Overall	7/1/2015 10:26	7/1/2015 10:27	1139	25
1870305884-Overall	7/1/2015 10:26	7/1/2015 10:27	300	28
1454442161-Overall	7/1/2015 10:26	7/1/2015 10:27	176	21
908983910-Overall	7/1/2015 10:26	7/1/2015 10:27	232	22
687157380-Overall	7/1/2015 10:26	7/1/2015 10:27	810	23
1741156914-Overall	7/1/2015 10:26	7/1/2015 10:27	4906	24
167203295-Overall	7/1/2015 10:26	7/1/2015 10:27	583	29
331804188-Overall	7/1/2015 10:26	7/1/2015 10:27	435	32
1275104184-Overall	7/1/2015 10:26	7/1/2015 10:27	132	35
77863289-Overall	7/1/2015 10:26	7/1/2015 10:27	31	36
77863289-Overall	7/1/2015 10:27	7/1/2015 10:28	32	36
1275104184-Overall	7/1/2015 10:27	7/1/2015 10:28	130	35
1870305884-Overall	7/1/2015 10:27	7/1/2015 10:28	299	28
1949724277-Overall	7/1/2015 10:27	7/1/2015 10:28	1138	25
1144586020-Overall	7/1/2015 10:27	7/1/2015 10:28	734	38
782435385-Overall	7/1/2015 10:27	7/1/2015 10:28	986	37
1951210032-Overall	7/1/2015 10:27	7/1/2015 10:28	1022	39
331804188-Overall	7/1/2015 10:27	7/1/2015 10:28	463	32
167203295-Overall	7/1/2015 10:27	7/1/2015 10:28	592	29
908983910-Overall	7/1/2015 10:27	7/1/2015 10:28	233	22
1454442161-Overall	7/1/2015 10:27	7/1/2015 10:28	170	21
1741156914-Overall	7/1/2015 10:27	7/1/2015 10:28	4906	24
687157380-Overall	7/1/2015 10:27	7/1/2015 10:28	814	23
687157380-Overall	7/1/2015 10:28	7/1/2015 10:29	821	23
1741156914-Overall	7/1/2015 10:28	7/1/2015 10:29	4906	24
782435385-Overall	7/1/2015 10:28	7/1/2015 10:29	988	37
1144586020-Overall	7/1/2015 10:28	7/1/2015 10:29	733	38
1275104184-Overall	7/1/2015 10:28	7/1/2015 10:29	128	35
77863289-Overall	7/1/2015 10:28	7/1/2015 10:29	30	36
1949724277-Overall	7/1/2015 10:28	7/1/2015 10:29	1151	25
1870305884-Overall	7/1/2015 10:28	7/1/2015 10:29	372	28
1454442161-Overall	7/1/2015 10:28	7/1/2015 10:29	171	21
908983910-Overall	7/1/2015 10:28	7/1/2015 10:29	233	22
1951210032-Overall	7/1/2015 10:28	7/1/2015 10:29	960	39
167203295-Overall	7/1/2015 10:28	7/1/2015 10:29	592	29
331804188-Overall	7/1/2015 10:28	7/1/2015 10:29	620	32
331804188-Overall	7/1/2015 10:29	7/1/2015 10:30	488	32
167203295-Overall	7/1/2015 10:29	7/1/2015 10:30	582	29
77863289-Overall	7/1/2015 10:29	7/1/2015 10:30	39	36
1275104184-Overall	7/1/2015 10:29	7/1/2015 10:30	127	35
1741156914-Overall	7/1/2015 10:29	7/1/2015 10:30	4906	24
687157380-Overall	7/1/2015 10:29	7/1/2015 10:30	823	23
1144586020-Overall	7/1/2015 10:29	7/1/2015 10:30	732	38
782435385-Overall	7/1/2015 10:29	7/1/2015 10:30	988	37
1951210032-Overall	7/1/2015 10:29	7/1/2015 10:30	937	39
1870305884-Overall	7/1/2015 10:29	7/1/2015 10:30	310	28
1949724277-Overall	7/1/2015 10:29	7/1/2015 10:30	2606	25
908983910-Overall	7/1/2015 10:29	7/1/2015 10:30	232	22
1454442161-Overall	7/1/2015 10:29	7/1/2015 10:30	172	21
1454442161-Overall	7/1/2015 10:30	7/1/2015 10:31	170	21
908983910-Overall	7/1/2015 10:30	7/1/2015 10:31	231	22
687157380-Overall	7/1/2015 10:30	7/1/2015 10:31	822	23
1741156914-Overall	7/1/2015 10:30	7/1/2015 10:31	4906	24
167203295-Overall	7/1/2015 10:30	7/1/2015 10:31	582	29
331804188-Overall	7/1/2015 10:30	7/1/2015 10:31	540	32
1275104184-Overall	7/1/2015 10:30	7/1/2015 10:31	127	35
77863289-Overall	7/1/2015 10:30	7/1/2015 10:31	31	36
1949724277-Overall	7/1/2015 10:30	7/1/2015 10:31	1365	25
1870305884-Overall	7/1/2015 10:30	7/1/2015 10:31	309	28
782435385-Overall	7/1/2015 10:30	7/1/2015 10:31	991	37
1144586020-Overall	7/1/2015 10:30	7/1/2015 10:31	733	38
1951210032-Overall	7/1/2015 10:30	7/1/2015 10:31	938	39
1951210032-Overall	7/1/2015 10:31	7/1/2015 10:32	936	39
331804188-Overall	7/1/2015 10:31	7/1/2015 10:32	580	32
167203295-Overall	7/1/2015 10:31	7/1/2015 10:32	587	29
908983910-Overall	7/1/2015 10:31	7/1/2015 10:32	225	22
1454442161-Overall	7/1/2015 10:31	7/1/2015 10:32	155	21
1741156914-Overall	7/1/2015 10:31	7/1/2015 10:32	4906	24
687157380-Overall	7/1/2015 10:31	7/1/2015 10:32	816	23
1144586020-Overall	7/1/2015 10:31	7/1/2015 10:32	734	38
782435385-Overall	7/1/2015 10:31	7/1/2015 10:32	993	37
77863289-Overall	7/1/2015 10:31	7/1/2015 10:32	38	36
1275104184-Overall	7/1/2015 10:31	7/1/2015 10:32	127	35
1870305884-Overall	7/1/2015 10:31	7/1/2015 10:32	322	28
1949724277-Overall	7/1/2015 10:31	7/1/2015 10:32	1365	25
1949724277-Overall	7/1/2015 10:32	7/1/2015 10:33	1767	25
1870305884-Overall	7/1/2015 10:32	7/1/2015 10:33	319	28
1454442161-Overall	7/1/2015 10:32	7/1/2015 10:33	174	21
908983910-Overall	7/1/2015 10:32	7/1/2015 10:33	222	22
1951210032-Overall	7/1/2015 10:32	7/1/2015 10:33	936	39
167203295-Overall	7/1/2015 10:32	7/1/2015 10:33	589	29
331804188-Overall	7/1/2015 10:32	7/1/2015 10:33	430	32
1275104184-Overall	7/1/2015 10:32	7/1/2015 10:33	127	35
77863289-Overall	7/1/2015 10:32	7/1/2015 10:33	40	36
687157380-Overall	7/1/2015 10:32	7/1/2015 10:33	815	23
1741156914-Overall	7/1/2015 10:32	7/1/2015 10:33	4906	24
782435385-Overall	7/1/2015 10:32	7/1/2015 10:33	989	37
1144586020-Overall	7/1/2015 10:32	7/1/2015 10:33	732	38
1144586020-Overall	7/1/2015 10:33	7/1/2015 10:34	733	38
782435385-Overall	7/1/2015 10:33	7/1/2015 10:34	989	37
1951210032-Overall	7/1/2015 10:33	7/1/2015 10:34	936	39
1870305884-Overall	7/1/2015 10:33	7/1/2015 10:34	309	28
1949724277-Overall	7/1/2015 10:33	7/1/2015 10:34	2629	25
908983910-Overall	7/1/2015 10:33	7/1/2015 10:34	211	22
1454442161-Overall	7/1/2015 10:33	7/1/2015 10:34	265	21
1741156914-Overall	7/1/2015 10:33	7/1/2015 10:34	4906	24
687157380-Overall	7/1/2015 10:33	7/1/2015 10:34	815	23
331804188-Overall	7/1/2015 10:33	7/1/2015 10:34	433	32
167203295-Overall	7/1/2015 10:33	7/1/2015 10:34	626	29
77863289-Overall	7/1/2015 10:33	7/1/2015 10:34	36	36
1275104184-Overall	7/1/2015 10:33	7/1/2015 10:34	127	35
1275104184-Overall	7/1/2015 10:34	7/1/2015 10:35	128	35
77863289-Overall	7/1/2015 10:34	7/1/2015 10:35	29	36
1949724277-Overall	7/1/2015 10:34	7/1/2015 10:35	1334	25
1870305884-Overall	7/1/2015 10:34	7/1/2015 10:35	467	28
782435385-Overall	7/1/2015 10:34	7/1/2015 10:35	984	37
1144586020-Overall	7/1/2015 10:34	7/1/2015 10:35	2512	38
1951210032-Overall	7/1/2015 10:34	7/1/2015 10:35	936	39
167203295-Overall	7/1/2015 10:34	7/1/2015 10:35	625	29
331804188-Overall	7/1/2015 10:34	7/1/2015 10:35	704	32
1454442161-Overall	7/1/2015 10:34	7/1/2015 10:35	255	21
908983910-Overall	7/1/2015 10:34	7/1/2015 10:35	121	22
687157380-Overall	7/1/2015 10:34	7/1/2015 10:35	688	23
1741156914-Overall	7/1/2015 10:34	7/1/2015 10:35	4906	24
1741156914-Overall	7/1/2015 10:35	7/1/2015 10:36	4906	24
687157380-Overall	7/1/2015 10:35	7/1/2015 10:36	372	23
1144586020-Overall	7/1/2015 10:35	7/1/2015 10:36	2568	38
782435385-Overall	7/1/2015 10:35	7/1/2015 10:36	994	37
77863289-Overall	7/1/2015 10:35	7/1/2015 10:36	34	36
1275104184-Overall	7/1/2015 10:35	7/1/2015 10:36	126	35
1870305884-Overall	7/1/2015 10:35	7/1/2015 10:36	446	28
1949724277-Overall	7/1/2015 10:35	7/1/2015 10:36	1316	25
908983910-Overall	7/1/2015 10:35	7/1/2015 10:36	78	22
1454442161-Overall	7/1/2015 10:35	7/1/2015 10:36	247	21
1951210032-Overall	7/1/2015 10:35	7/1/2015 10:36	936	39
331804188-Overall	7/1/2015 10:35	7/1/2015 10:36	491	32
167203295-Overall	7/1/2015 10:35	7/1/2015 10:36	621	29
167203295-Overall	7/1/2015 10:36	7/1/2015 10:37	620	29
331804188-Overall	7/1/2015 10:36	7/1/2015 10:37	567	32
1275104184-Overall	7/1/2015 10:36	7/1/2015 10:37	125	35
77863289-Overall	7/1/2015 10:36	7/1/2015 10:37	30	36
687157380-Overall	7/1/2015 10:36	7/1/2015 10:37	379	23
1741156914-Overall	7/1/2015 10:36	7/1/2015 10:37	4906	24
782435385-Overall	7/1/2015 10:36	7/1/2015 10:37	987	37
1144586020-Overall	7/1/2015 10:36	7/1/2015 10:37	2562	38
1951210032-Overall	7/1/2015 10:36	7/1/2015 10:37	929	39
1949724277-Overall	7/1/2015 10:36	7/1/2015 10:37	2138	25
1870305884-Overall	7/1/2015 10:36	7/1/2015 10:37	2009	28
1454442161-Overall	7/1/2015 10:36	7/1/2015 10:37	243	21
908983910-Overall	7/1/2015 10:36	7/1/2015 10:37	98	22
908983910-Overall	7/1/2015 10:37	7/1/2015 10:38	98	22
1454442161-Overall	7/1/2015 10:37	7/1/2015 10:38	247	21
1741156914-Overall	7/1/2015 10:37	7/1/2015 10:38	4906	24
687157380-Overall	7/1/2015 10:37	7/1/2015 10:38	374	23
331804188-Overall	7/1/2015 10:37	7/1/2015 10:38	470	32
167203295-Overall	7/1/2015 10:37	7/1/2015 10:38	618	29
77863289-Overall	7/1/2015 10:37	7/1/2015 10:38	29	36
1275104184-Overall	7/1/2015 10:37	7/1/2015 10:38	106	35
1870305884-Overall	7/1/2015 10:37	7/1/2015 10:38	766	28
1949724277-Overall	7/1/2015 10:37	7/1/2015 10:38	2555	25
1144586020-Overall	7/1/2015 10:37	7/1/2015 10:38	2570	38
782435385-Overall	7/1/2015 10:37	7/1/2015 10:38	987	37
1951210032-Overall	7/1/2015 10:37	7/1/2015 10:38	1039	39
1951210032-Overall	7/1/2015 10:38	7/1/2015 10:39	1039	39
167203295-Overall	7/1/2015 10:38	7/1/2015 10:39	622	29
331804188-Overall	7/1/2015 10:38	7/1/2015 10:39	470	32
1454442161-Overall	7/1/2015 10:38	7/1/2015 10:39	244	21
908983910-Overall	7/1/2015 10:38	7/1/2015 10:39	95	22
687157380-Overall	7/1/2015 10:38	7/1/2015 10:39	372	23
1741156914-Overall	7/1/2015 10:38	7/1/2015 10:39	4906	24
782435385-Overall	7/1/2015 10:38	7/1/2015 10:39	986	37
1144586020-Overall	7/1/2015 10:38	7/1/2015 10:39	2696	38
1275104184-Overall	7/1/2015 10:38	7/1/2015 10:39	98	35
77863289-Overall	7/1/2015 10:38	7/1/2015 10:39	37	36
1949724277-Overall	7/1/2015 10:38	7/1/2015 10:39	1273	25
1870305884-Overall	7/1/2015 10:38	7/1/2015 10:39	475	28
1870305884-Overall	7/1/2015 10:39	7/1/2015 10:40	1997	28
1949724277-Overall	7/1/2015 10:39	7/1/2015 10:40	1292	25
908983910-Overall	7/1/2015 10:39	7/1/2015 10:40	97	22
1454442161-Overall	7/1/2015 10:39	7/1/2015 10:40	244	21
1951210032-Overall	7/1/2015 10:39	7/1/2015 10:40	1039	39
331804188-Overall	7/1/2015 10:39	7/1/2015 10:40	708	32
167203295-Overall	7/1/2015 10:39	7/1/2015 10:40	606	29
77863289-Overall	7/1/2015 10:39	7/1/2015 10:40	32	36
1275104184-Overall	7/1/2015 10:39	7/1/2015 10:40	99	35
1741156914-Overall	7/1/2015 10:39	7/1/2015 10:40	4906	24
687157380-Overall	7/1/2015 10:39	7/1/2015 10:40	356	23
1144586020-Overall	7/1/2015 10:39	7/1/2015 10:40	1170	38
782435385-Overall	7/1/2015 10:39	7/1/2015 10:40	986	37
782435385-Overall	7/1/2015 10:40	7/1/2015 10:41	992	37
1144586020-Overall	7/1/2015 10:40	7/1/2015 10:41	858	38
1951210032-Overall	7/1/2015 10:40	7/1/2015 10:41	1039	39
1949724277-Overall	7/1/2015 10:40	7/1/2015 10:41	1302	25
1870305884-Overall	7/1/2015 10:40	7/1/2015 10:41	300	28
1454442161-Overall	7/1/2015 10:40	7/1/2015 10:41	264	21
908983910-Overall	7/1/2015 10:40	7/1/2015 10:41	99	22
687157380-Overall	7/1/2015 10:40	7/1/2015 10:41	315	23
1741156914-Overall	7/1/2015 10:40	7/1/2015 10:41	4906	24
167203295-Overall	7/1/2015 10:40	7/1/2015 10:41	634	29
331804188-Overall	7/1/2015 10:40	7/1/2015 10:41	683	32
1275104184-Overall	7/1/2015 10:40	7/1/2015 10:41	153	35
77863289-Overall	7/1/2015 10:40	7/1/2015 10:41	32	36
77863289-Overall	7/1/2015 10:41	7/1/2015 10:42	29	36
1275104184-Overall	7/1/2015 10:41	7/1/2015 10:42	205	35
1870305884-Overall	7/1/2015 10:41	7/1/2015 10:42	302	28
1949724277-Overall	7/1/2015 10:41	7/1/2015 10:42	1288	25
1144586020-Overall	7/1/2015 10:41	7/1/2015 10:42	856	38
782435385-Overall	7/1/2015 10:41	7/1/2015 10:42	991	37
1951210032-Overall	7/1/2015 10:41	7/1/2015 10:42	1039	39
331804188-Overall	7/1/2015 10:41	7/1/2015 10:42	572	32
167203295-Overall	7/1/2015 10:41	7/1/2015 10:42	681	29
908983910-Overall	7/1/2015 10:41	7/1/2015 10:42	89	22
1454442161-Overall	7/1/2015 10:41	7/1/2015 10:42	249	21
1741156914-Overall	7/1/2015 10:41	7/1/2015 10:42	4906	24
687157380-Overall	7/1/2015 10:41	7/1/2015 10:42	710	23
687157380-Overall	7/1/2015 10:42	7/1/2015 10:43	806	23
1741156914-Overall	7/1/2015 10:42	7/1/2015 10:43	4906	24
782435385-Overall	7/1/2015 10:42	7/1/2015 10:43	996	37
1144586020-Overall	7/1/2015 10:42	7/1/2015 10:43	857	38
1275104184-Overall	7/1/2015 10:42	7/1/2015 10:43	205	35
77863289-Overall	7/1/2015 10:42	7/1/2015 10:43	28	36
1949724277-Overall	7/1/2015 10:42	7/1/2015 10:43	1280	25
1870305884-Overall	7/1/2015 10:42	7/1/2015 10:43	301	28
1454442161-Overall	7/1/2015 10:42	7/1/2015 10:43	240	21
908983910-Overall	7/1/2015 10:42	7/1/2015 10:43	99	22
1951210032-Overall	7/1/2015 10:42	7/1/2015 10:43	1024	39
167203295-Overall	7/1/2015 10:42	7/1/2015 10:43	654	29
331804188-Overall	7/1/2015 10:42	7/1/2015 10:43	589	32
331804188-Overall	7/1/2015 10:43	7/1/2015 10:44	506	32
167203295-Overall	7/1/2015 10:43	7/1/2015 10:44	661	29
77863289-Overall	7/1/2015 10:43	7/1/2015 10:44	29	36
1275104184-Overall	7/1/2015 10:43	7/1/2015 10:44	204	35
1741156914-Overall	7/1/2015 10:43	7/1/2015 10:44	4906	24
687157380-Overall	7/1/2015 10:43	7/1/2015 10:44	810	23
1144586020-Overall	7/1/2015 10:43	7/1/2015 10:44	859	38
782435385-Overall	7/1/2015 10:43	7/1/2015 10:44	1053	37
1951210032-Overall	7/1/2015 10:43	7/1/2015 10:44	1024	39
1870305884-Overall	7/1/2015 10:43	7/1/2015 10:44	342	28
1949724277-Overall	7/1/2015 10:43	7/1/2015 10:44	1295	25
908983910-Overall	7/1/2015 10:43	7/1/2015 10:44	94	22
1454442161-Overall	7/1/2015 10:43	7/1/2015 10:44	240	21
1454442161-Overall	7/1/2015 10:44	7/1/2015 10:45	228	21
908983910-Overall	7/1/2015 10:44	7/1/2015 10:45	90	22
687157380-Overall	7/1/2015 10:44	7/1/2015 10:45	810	23
1741156914-Overall	7/1/2015 10:44	7/1/2015 10:45	4906	24
167203295-Overall	7/1/2015 10:44	7/1/2015 10:45	652	29
331804188-Overall	7/1/2015 10:44	7/1/2015 10:45	497	32
1275104184-Overall	7/1/2015 10:44	7/1/2015 10:45	204	35
77863289-Overall	7/1/2015 10:44	7/1/2015 10:45	29	36
1949724277-Overall	7/1/2015 10:44	7/1/2015 10:45	1262	25
1870305884-Overall	7/1/2015 10:44	7/1/2015 10:45	364	28
782435385-Overall	7/1/2015 10:44	7/1/2015 10:45	1107	37
1144586020-Overall	7/1/2015 10:44	7/1/2015 10:45	855	38
1951210032-Overall	7/1/2015 10:44	7/1/2015 10:45	1024	39
1951210032-Overall	7/1/2015 10:45	7/1/2015 10:46	1024	39
331804188-Overall	7/1/2015 10:45	7/1/2015 10:46	544	32
167203295-Overall	7/1/2015 10:45	7/1/2015 10:46	649	29
908983910-Overall	7/1/2015 10:45	7/1/2015 10:46	98	22
1454442161-Overall	7/1/2015 10:45	7/1/2015 10:46	236	21
1741156914-Overall	7/1/2015 10:45	7/1/2015 10:46	4906	24
687157380-Overall	7/1/2015 10:45	7/1/2015 10:46	811	23
1144586020-Overall	7/1/2015 10:45	7/1/2015 10:46	857	38
782435385-Overall	7/1/2015 10:45	7/1/2015 10:46	1098	37
77863289-Overall	7/1/2015 10:45	7/1/2015 10:46	31	36
1275104184-Overall	7/1/2015 10:45	7/1/2015 10:46	206	35
1870305884-Overall	7/1/2015 10:45	7/1/2015 10:46	377	28
1949724277-Overall	7/1/2015 10:45	7/1/2015 10:46	1277	25
1949724277-Overall	7/1/2015 10:46	7/1/2015 10:47	1313	25
1870305884-Overall	7/1/2015 10:46	7/1/2015 10:47	369	28
1454442161-Overall	7/1/2015 10:46	7/1/2015 10:47	242	21
908983910-Overall	7/1/2015 10:46	7/1/2015 10:47	96	22
1951210032-Overall	7/1/2015 10:46	7/1/2015 10:47	1024	39
167203295-Overall	7/1/2015 10:46	7/1/2015 10:47	649	29
331804188-Overall	7/1/2015 10:46	7/1/2015 10:47	413	32
1275104184-Overall	7/1/2015 10:46	7/1/2015 10:47	203	35
77863289-Overall	7/1/2015 10:46	7/1/2015 10:47	30	36
687157380-Overall	7/1/2015 10:46	7/1/2015 10:47	812	23
1741156914-Overall	7/1/2015 10:46	7/1/2015 10:47	4906	24
782435385-Overall	7/1/2015 10:46	7/1/2015 10:47	1088	37
1144586020-Overall	7/1/2015 10:46	7/1/2015 10:47	855	38
1144586020-Overall	7/1/2015 10:47	7/1/2015 10:48	853	38
782435385-Overall	7/1/2015 10:47	7/1/2015 10:48	1088	37
1951210032-Overall	7/1/2015 10:47	7/1/2015 10:48	1024	39
1870305884-Overall	7/1/2015 10:47	7/1/2015 10:48	357	28
1949724277-Overall	7/1/2015 10:47	7/1/2015 10:48	1277	25
908983910-Overall	7/1/2015 10:47	7/1/2015 10:48	93	22
1454442161-Overall	7/1/2015 10:47	7/1/2015 10:48	243	21
1741156914-Overall	7/1/2015 10:47	7/1/2015 10:48	4906	24
687157380-Overall	7/1/2015 10:47	7/1/2015 10:48	818	23
331804188-Overall	7/1/2015 10:47	7/1/2015 10:48	580	32
167203295-Overall	7/1/2015 10:47	7/1/2015 10:48	628	29
77863289-Overall	7/1/2015 10:47	7/1/2015 10:48	39	36
1275104184-Overall	7/1/2015 10:47	7/1/2015 10:48	209	35
1275104184-Overall	7/1/2015 10:48	7/1/2015 10:49	213	35
77863289-Overall	7/1/2015 10:48	7/1/2015 10:49	30	36
1949724277-Overall	7/1/2015 10:48	7/1/2015 10:49	1290	25
1870305884-Overall	7/1/2015 10:48	7/1/2015 10:49	360	28
782435385-Overall	7/1/2015 10:48	7/1/2015 10:49	1110	37
1144586020-Overall	7/1/2015 10:48	7/1/2015 10:49	853	38
1951210032-Overall	7/1/2015 10:48	7/1/2015 10:49	1024	39
167203295-Overall	7/1/2015 10:48	7/1/2015 10:49	624	29
331804188-Overall	7/1/2015 10:48	7/1/2015 10:49	384	32
1454442161-Overall	7/1/2015 10:48	7/1/2015 10:49	231	21
908983910-Overall	7/1/2015 10:48	7/1/2015 10:49	97	22
687157380-Overall	7/1/2015 10:48	7/1/2015 10:49	783	23
1741156914-Overall	7/1/2015 10:48	7/1/2015 10:49	4906	24
1741156914-Overall	7/1/2015 10:49	7/1/2015 10:50	4906	24
687157380-Overall	7/1/2015 10:49	7/1/2015 10:50	783	23
1144586020-Overall	7/1/2015 10:49	7/1/2015 10:50	853	38
782435385-Overall	7/1/2015 10:49	7/1/2015 10:50	1117	37
77863289-Overall	7/1/2015 10:49	7/1/2015 10:50	30	36
1275104184-Overall	7/1/2015 10:49	7/1/2015 10:50	214	35
1870305884-Overall	7/1/2015 10:49	7/1/2015 10:50	360	28
1949724277-Overall	7/1/2015 10:49	7/1/2015 10:50	1290	25
908983910-Overall	7/1/2015 10:49	7/1/2015 10:50	93	22
1454442161-Overall	7/1/2015 10:49	7/1/2015 10:50	166	21
1951210032-Overall	7/1/2015 10:49	7/1/2015 10:50	1024	39
331804188-Overall	7/1/2015 10:49	7/1/2015 10:50	641	32
167203295-Overall	7/1/2015 10:49	7/1/2015 10:50	626	29
167203295-Overall	7/1/2015 10:50	7/1/2015 10:51	628	29
331804188-Overall	7/1/2015 10:50	7/1/2015 10:51	474	32
1275104184-Overall	7/1/2015 10:50	7/1/2015 10:51	213	35
77863289-Overall	7/1/2015 10:50	7/1/2015 10:51	31	36
687157380-Overall	7/1/2015 10:50	7/1/2015 10:51	783	23
1741156914-Overall	7/1/2015 10:50	7/1/2015 10:51	4906	24
782435385-Overall	7/1/2015 10:50	7/1/2015 10:51	1116	37
1144586020-Overall	7/1/2015 10:50	7/1/2015 10:51	852	38
